Start date;End date;Biomass [MWh] Original resolutions;Hydropower [MWh] Original resolutions;Wind offshore [MWh] Original resolutions;Wind onshore [MWh] Original resolutions;Photovoltaics [MWh] Original resolutions;Other renewable [MWh] Original resolutions;Nuclear [MWh] Original resolutions;Lignite [MWh] Original resolutions;Hard coal [MWh] Original resolutions;Fossil gas [MWh] Original resolutions;Hydro pumped storage [MWh] Original resolutions;Other conventional [MWh] Original resolutions
Sep 21, 2023 10:45 AM;Sep 21, 2023 11:00 AM;995.00;395.50;369.25;2,830.75;6,020.50;29.75;0.00;2,163.50;978.50;1,006.25;249.75;427.50
Sep 21, 2023 11:00 AM;Sep 21, 2023 11:15 AM;984.50;416.00;296.75;2,811.00;6,273.75;29.75;0.00;2,112.75;944.50;921.75;272.50;427.50
Sep 21, 2023 11:15 AM;Sep 21, 2023 11:30 AM;980.75;405.00;288.75;2,820.75;6,459.25;29.75;0.00;2,100.25;955.25;861.75;260.50;412.00
Sep 21, 2023 11:30 AM;Sep 21, 2023 11:45 AM;979.00;404.75;294.00;2,811.00;6,648.50;29.50;0.00;2,089.00;953.25;830.00;196.75;409.50
Sep 21, 2023 11:45 AM;Sep 21, 2023 12:00 PM;977.25;403.75;275.50;2,785.50;6,780.50;29.50;0.00;2,056.25;933.00;825.50;164.00;399.00
Sep 21, 2023 12:00 PM;Sep 21, 2023 12:15 PM;964.25;421.75;295.25;2,775.00;6,856.75;29.50;0.00;2,014.00;950.75;806.25;252.25;392.50
Sep 21, 2023 12:15 PM;Sep 21, 2023 12:30 PM;961.50;406.25;299.50;2,795.25;6,864.25;29.50;0.00;2,000.50;969.00;799.25;154.75;380.00
Sep 21, 2023 12:30 PM;Sep 21, 2023 12:45 PM;956.50;407.25;262.50;2,798.00;6,829.25;29.50;0.00;2,001.00;998.25;798.25;213.25;379.50
Sep 21, 2023 12:45 PM;Sep 21, 2023 1:00 PM;957.50;406.50;254.00;2,827.25;6,817.75;29.50;0.00;1,990.75;1,023.75;801.25;111.00;379.25
Sep 21, 2023 1:00 PM;Sep 21, 2023 1:15 PM;954.25;406.25;335.25;2,830.50;6,699.75;29.50;0.00;1,944.00;1,063.50;795.00;65.50;357.50
Sep 21, 2023 1:15 PM;Sep 21, 2023 1:30 PM;956.00;409.50;358.50;2,734.25;6,609.75;29.25;0.00;1,951.25;1,087.25;808.00;58.00;355.75
